#timestamp [ns],tx,ty,tz,qw,qx,qy,qz
1551964934671707521,0.125883290000000009,0.271178020000000020,0.077015600000000003,0.051709320018130465,0.011457263004017178,-0.150568069052792602,0.987179889346127659
1551964934751707521,0.128430980000000000,0.271189131999999999,0.076895466999999995,0.051278331975970086,0.014176246993356763,-0.151708988928906524,0.986992375537478206
1551964934831707521,0.130351823000000006,0.270750284000000008,0.076751624000000004,0.049274176007666273,0.015660716002436556,-0.152691229023756314,0.986920557153548983
1551964934911707521,0.131305586000000002,0.268939666000000022,0.076207924999999996,0.046416805002187721,0.015547424000732783,-0.152924377007207651,0.987024768046520617
1551964934991707521,0.132569249000000000,0.270908499000000025,0.076763484000000007,0.045863624014069876,0.016036280004919551,-0.153666939047141377,0.986927473302766090
1551964935071707521,0.132696120000000001,0.270741453000000021,0.077025095000000002,0.047568574982183913,0.015449381994213668,-0.153730068942422721,0.986846296630391695
1551964935151707521,0.132532280000000002,0.271537711000000015,0.078584122000000006,0.049476028985415435,0.012566758996295566,-0.155405471954189495,0.986530961709189969
1551964935231707521,0.131948145999999988,0.271075936000000017,0.079772415999999999,0.046448479004603964,0.012521377001241117,-0.157667196015627953,0.986319831097763777
1551964935311707521,0.129589217000000007,0.273100838000000012,0.084808087000000004,0.036099641002712547,0.009864981000741260,-0.154624447011618538,0.987264290074183481
1551964935391707521,0.129370158000000013,0.274566951999999975,0.091327738000000006,0.033425964002246386,0.011456351000769922,-0.152179707010227205,0.987721010066379579
1551964935471707521,0.129124731999999992,0.282340533000000005,0.103286769000000000,0.037021391993128643,0.023666122995607448,-0.153034801971595968,0.987243475816762528
1551964935551707521,0.126948888000000010,0.289236816000000008,0.116658658999999998,0.035873772017476747,0.036426427017745990,-0.149104331072639679,0.987498904481083239
1551964935631707521,0.126234262000000014,0.299553314000000015,0.131750421000000006,0.031936791005771174,0.047863790008649286,-0.145086951026218103,0.987744337178491527
1551964935711707521,0.120487695000000006,0.310455097999999985,0.147611085000000003,0.030407503989824187,0.061893285979287532,-0.138485825953655994,0.987960667669380843
1551964935791707521,0.110822212000000003,0.321157768999999982,0.162064661999999998,0.031240970995501400,0.068441231990144680,-0.136381418980361518,0.987795478857760534
1551964935871707521,0.101100726000000002,0.331649046999999975,0.172118321999999990,0.034684214999785544,0.067685790999581497,-0.136849868999153856,0.987667834993893212
1551964935951707521,0.090003195999999994,0.345328573000000028,0.177386584000000014,0.033006837996493434,0.056458058994002039,-0.130362826986150565,0.989307115894898503
1551964936031707521,0.074612481999999994,0.352924793999999986,0.173725066000000011,0.034324820988129244,0.045865662984138016,-0.122747607957549479,0.990783110657351807
1551964936111707521,0.062629863999999993,0.357647307000000025,0.161180425999999988,0.043223002000549578,0.035381107000449864,-0.118926388001512118,0.991330653012604590
1551964936191707521,0.051903444999999999,0.354165985999999988,0.142327895000000010,0.054845263013438214,0.030221062007404782,-0.108296326026534828,0.992144440243095782
1551964936271707521,0.045413080000000002,0.348516806000000012,0.120678795000000005,0.066636249021969282,0.030128750009933137,-0.098944246032620906,0.992402088327184684
1551964936351707521,0.039070796999999997,0.335672287000000014,0.098575510000000005,0.065644616024009617,0.029242397010695448,-0.098631468036074602,0.992525818363017676
1551964936431707521,0.030696508000000001,0.321435004999999996,0.077557711000000001,0.059943474011095933,0.031703335005868499,-0.099450798018409017,0.992729176183760775
1551964936511707521,0.021853655999999999,0.305686752999999978,0.059611430999999999,0.062861783978875013,0.041174165986163233,-0.095298946967974349,0.992608278666429533
1551964936591707521,0.008698252000000000,0.292971711999999995,0.044322024000000002,0.067028185002449045,0.048138761001758866,-0.093965386003433252,0.992149378036250584
1551964936671707521,-0.007888924000000000,0.278190606000000007,0.032746189000000002,0.067469309009820497,0.049401056007190566,-0.092882574013519514,0.992159390144413678
1551964936751707521,-0.025666215999999999,0.263015056000000025,0.022644804000000001,0.066220525017872719,0.048669535013135763,-0.098920727026698407,0.991695925267655820
1551964936831707521,-0.047720405000000000,0.248876447000000001,0.014355916999999999,0.063516523018629215,0.043759382012834504,-0.102801508030151395,0.991706921290864796
1551964936911707521,-0.069401028000000003,0.235230632999999995,0.007464786000000000,0.063556904002060904,0.036418720001180918,-0.100806411003268759,0.992205757032173508
1551964936991707521,-0.086033271999999994,0.225364403999999990,0.001447241000000000,0.066807697986380407,0.033674603993135002,-0.094056358980825427,0.992751808797614932
1551964937071707521,-0.102138328000000000,0.213658326000000010,-0.005186793000000000,0.068318139967924213,0.032976867984517155,-0.090579670957472283,0.992995710533782328
1551964937151707521,-0.116268618000000004,0.199166691000000007,-0.013094540000000000,0.063971490972272144,0.029261009987317083,-0.086548819962486201,0.993760908569263468
1551964937231707521,-0.127474421000000004,0.189396379000000004,-0.021485641999999999,0.056661378987353260,0.023052429994854729,-0.085665444980879607,0.994444319778041486
1551964937311707521,-0.138701941999999995,0.173128107000000003,-0.030746249999999999,0.051198235997826268,0.012263667999479319,-0.081318415996547461,0.995296768957742550
1551964937391707521,-0.146473132000000006,0.160196577000000007,-0.041620205000000000,0.050700785006306127,-0.005773232000718070,-0.071113169008845012,0.996162144123901916
1551964937471707521,-0.148589997000000001,0.146767298999999990,-0.051929952000000001,0.048959442981223254,-0.018831020992777996,-0.062004281976220349,0.996696460617750635
1551964937551707521,-0.145908019000000000,0.131401554000000004,-0.061010536999999997,0.046505900000033316,-0.029280405000020972,-0.054799673000039253,0.996983879000714168
1551964937631707521,-0.139314747999999988,0.118668033000000006,-0.068643612000000007,0.048104347997700379,-0.036716134998244790,-0.045543333997822802,0.997127725952332455
1551964937711707521,-0.130353307000000002,0.108512253000000003,-0.076061542999999995,0.058768975996715156,-0.040698089997725215,-0.035895800997993631,0.996795547944284932
1551964937791707521,-0.115351764999999995,0.094133109000000006,-0.083863947999999994,0.079921004028260148,-0.042005684014853252,-0.033796290011950399,0.995342135351953927
1551964937871707521,-0.100679963999999997,0.078773623000000001,-0.091270752999999996,0.101157161026407566,-0.044480920011611962,-0.030758827008029739,0.993399502259331824
1551964937951707521,-0.084404537000000002,0.064424622000000001,-0.098762372000000001,0.110688817015354490,-0.045627942006329400,-0.028681817003978673,0.992392780137662411
1551964938031707521,-0.066390204999999994,0.045305724999999998,-0.104059103999999999,0.113243766976016305,-0.047840455989867962,-0.036304199992311201,0.991750545789959026
1551964938111707521,-0.043802572999999997,0.024839330999999999,-0.106046297999999997,0.112908603985313882,-0.042030439994533070,-0.040249805994764673,0.991899713870982747
1551964938191707521,-0.015309409000000000,0.007352276000000000,-0.105675292000000004,0.107469856984261397,-0.034604709994932252,-0.040823849994021486,0.992766919854612628
1551964938271707521,0.015295296999999999,-0.012033082000000000,-0.101565822000000000,0.097553622953210281,-0.025379703987827112,-0.040805986980428192,0.994069430523213726
1551964938351707521,0.042875321000000001,-0.030978408999999998,-0.097758420999999998,0.083715534987610876,-0.025211167996268980,-0.040353196994028104,0.995353065852696894
1551964938431707521,0.070046812000000000,-0.046897589000000003,-0.093389520000000004,0.076182165027409071,-0.025033963009006802,-0.048972285017619410,0.995575860358191567
1551964938511707521,0.098257116000000005,-0.062614977000000002,-0.087849484000000005,0.068087733965898248,-0.019886442990039874,-0.060547591969674734,0.995641792501332779
1551964938591707521,0.125028224999999993,-0.073808264999999998,-0.080442087999999995,0.061926690002969159,-0.011279829000540826,-0.066591190003192802,0.995792882047744632
1551964938671707521,0.149740921999999999,-0.078842915999999999,-0.074023563000000001,0.056959218026765839,-0.002146880001008845,-0.072568553034100855,0.995733319467907330
1551964938751707521,0.172908011000000000,-0.083166618999999997,-0.067283000999999995,0.050499754987608454,0.001857283999544263,-0.081426103980019787,0.995397465755750943
1551964938831707521,0.192671861999999999,-0.082602493999999999,-0.060827065000000000,0.049928363997999575,0.000846931999966067,-0.087179073996507081,0.994940324960136735
1551964938911707521,0.213961944999999987,-0.075031583999999998,-0.052440915999999997,0.054724649990365949,0.002574045999546850,-0.086617365984751379,0.994734144824881206
1551964938991707521,0.232263309000000001,-0.065322387999999995,-0.043365266000000000,0.063010392013189226,0.005677137001188329,-0.084443821017675641,0.994417770208149809
1551964939071707521,0.246909925000000002,-0.052404918000000002,-0.034185738000000000,0.068397996028229199,0.006967751002875728,-0.087156716035971277,0.993819335410168758
1551964939151707521,0.257577863000000018,-0.035543338000000001,-0.023069524000000001,0.070630610008083738,0.007716576000883170,-0.090585182010367554,0.993350943113689988
1551964939231707521,0.266322166999999999,-0.018108500999999999,-0.011404622999999999,0.071555304988097243,0.007470956998757256,-0.095116633984177981,0.992862955834843741
1551964939311707521,0.273669202000000000,0.001829528000000000,0.002885258000000000,0.075982349026777210,0.010504195003701819,-0.102811704036232243,0.991738926349502226
1551964939391707521,0.280764318000000013,0.023062591000000000,0.018476739999999998,0.082868738022795124,0.017384599004782071,-0.114157712031401931,0.989847748272282391
1551964939471707521,0.284817827999999995,0.045006712999999997,0.033638097999999998,0.085584197984612365,0.021081968996209559,-0.117667434978843952,0.989133595822158429
1551964939551707521,0.286997584999999999,0.068768394999999996,0.048600140999999999,0.088121405013092000,0.022603984003358224,-0.114880001017067454,0.989204864146963847
1551964939631707521,0.286107198999999979,0.091297379999999997,0.062665595000000004,0.093381309967734583,0.023066135992030116,-0.111789190961374241,0.989065751658254944
1551964939711707521,0.285414463000000007,0.113346528000000002,0.075938067999999997,0.100407980952897574,0.024180911988656482,-0.111236396947817867,0.988412861536325349
1551964939791707521,0.282601617999999999,0.135136043000000011,0.089692727999999999,0.105753325046608990,0.029675738013079080,-0.110765769048818144,0.987758335435337753
1551964939871707521,0.277865674000000007,0.156931127000000004,0.103925971000000006,0.106957439015035446,0.035694850005017771,-0.108283491015221847,0.987704748138845678
1551964939951707521,0.274046247999999992,0.180289496999999993,0.118489465000000002,0.108426860989297241,0.039335759996117187,-0.102750642989857546,0.987997276902475297
1551964940031707521,0.269294136999999989,0.200822870999999986,0.133775171999999998,0.112611896026876837,0.044722038010673704,-0.097794754023340452,0.987802959235756783
1551964940111707521,0.263981536000000017,0.220764251999999994,0.149278609000000007,0.117075328967153974,0.051087856985667063,-0.095359546973246431,0.987213226723032689
1551964940191707521,0.257250880000000015,0.240545216000000006,0.166304534000000004,0.117440323994532150,0.057887924997304822,-0.099202534995381272,0.986415538954073967
1551964940271707521,0.248876358999999991,0.258874957000000017,0.184345241999999992,0.113588472023374923,0.062632302012888857,-0.101345511020855497,0.986358931202979017
1551964940351707521,0.240271470999999986,0.276023047999999993,0.203277640000000009,0.111550530968542394,0.068148435980781935,-0.103887585970703383,0.985961276721955882
1551964940431707521,0.229484564000000002,0.294767961999999994,0.223206293000000000,0.108056323987250014,0.075746846991062350,-0.104601991987657614,0.985720380883691072
1551964940511707521,0.216085241000000011,0.310515531999999983,0.242127685000000009,0.096308906031684030,0.073189070024077985,-0.104395682034344447,0.987152215324756721
1551964940591707521,0.199444793000000009,0.326463934999999983,0.260676281999999981,0.082452629989109183,0.063368518991629930,-0.102027172986523668,0.989331314869323575
1551964940671707521,0.182954996000000009,0.341967126000000010,0.278441384999999986,0.077932496031407936,0.057776584023284810,-0.101209834040789037,0.990123710399034351
1551964940751707521,0.169560544000000007,0.355887139000000019,0.294588112000000013,0.077289740009820695,0.051009204006481401,-0.101136228012850701,0.990553290125863017
1551964940831707521,0.158479429000000005,0.368478896000000000,0.309671071000000020,0.076796094012083843,0.046166434007264279,-0.100896393015876024,0.990853641155910569
1551964940911707521,0.144712505999999991,0.381145233000000028,0.325018262000000002,0.071184308031097210,0.045782114020000139,-0.098095343042853431,0.991571528433172866
1551964940991707521,0.133279361000000013,0.399601727999999989,0.339075349999999998,0.066131109996744222,0.045207972997774314,-0.094481118995348487,0.992298459951146961
1551964941071707521,0.116547384000000004,0.416328099999999979,0.351420090999999990,0.064412875999736691,0.047526200999805715,-0.090306739999630833,0.992691761995942001
1551964941151707521,0.099193280999999994,0.424134652000000001,0.360310124999999981,0.061688687998693037,0.052785705998881660,-0.081131934998281113,0.993391052978953581
1551964941231707521,0.082459297000000001,0.430526098999999995,0.365733313000000004,0.049838534008247511,0.061072703010106602,-0.071433138011821093,0.994325677164545674
1551964941311707521,0.062356845000000001,0.435661613000000003,0.368064349000000013,0.033204299996619370,0.069222687992952239,-0.068928101992982230,0.994663063898730382
1551964941391707521,0.040302809000000002,0.427381251000000018,0.365766458999999988,0.020082221004439915,0.074480130016466570,-0.063405764014018179,0.995002072219981715
1551964941471707521,0.016502698000000000,0.430985520000000011,0.363964359999999987,0.015352432006603070,0.072791032031307379,-0.065590711028210513,0.995069659427978759
1551964941551707521,-0.006190402000000000,0.417410080999999988,0.356029576999999986,0.022147253009234411,0.063460717026460278,-0.064120319026735290,0.995676062415152274
1551964941631707521,-0.028283694000000002,0.408025525000000000,0.347972021999999992,0.029922406012521434,0.059546773024918148,-0.062839894026296195,0.995796153416704355
1551964941711707521,-0.047554951999999998,0.391643768000000003,0.336994465999999993,0.025194880007893033,0.054285070017006387,-0.061770494019351418,0.996294512312118408
1551964941791707521,-0.065072310999999994,0.374721833000000004,0.324682652999999988,0.017358956998397457,0.048169973995553048,-0.058778507994573688,0.996957073907962954
1551964941871707521,-0.084430549999999993,0.353035372999999986,0.312948088000000013,0.012230464002065121,0.048044083008112276,-0.055991032009454121,0.997199672168377793
1551964941951707521,-0.095542144999999995,0.332629673000000015,0.300246628999999987,0.010845472996428870,0.043916169985539558,-0.059064898980551478,0.997228701671638795
1551964942031707521,-0.108072275999999995,0.313480013000000002,0.288629142999999977,0.020017508004908723,0.041227005010109743,-0.062086156015224866,0.997018025244490347
1551964942111707521,-0.118259069999999994,0.296302659999999995,0.278218950999999992,0.034688510988182090,0.039768102986451538,-0.062345652978759672,0.996658529660451875
1551964942191707521,-0.129006558999999993,0.277719749999999987,0.268727207000000023,0.045478675008948984,0.036950660007270895,-0.056705104011158032,0.996669890196117736
1551964942271707521,-0.136162184999999991,0.261719450999999992,0.257639388999999996,0.046338480993144651,0.031656453995316719,-0.048219717992866340,0.997258979852464700
1551964942351707521,-0.146604086999999994,0.246253021999999988,0.248377708000000003,0.037785823995548092,0.023348217997249125,-0.046560444994514269,0.997927460882424566
1551964942431707521,-0.153578321999999989,0.230274751000000000,0.238418451000000003,0.032463712989780680,0.019824069993759540,-0.039179712987666537,0.998507918685677787
1551964942511707521,-0.160102355000000002,0.214476189000000012,0.227907058999999995,0.033520082012791400,0.017280840006594439,-0.034392399013124277,0.998696620381106737
1551964942591707521,-0.165959676000000000,0.194879587999999992,0.215899964999999999,0.041703836999613206,0.010097727999906346,-0.034456603999680424,0.998484635990739333
1551964942671707521,-0.170010948999999995,0.177458981999999987,0.204376106000000002,0.056681695993202219,-0.000241822999970998,-0.037536253995498314,0.997686401880348517
1551964942751707521,-0.173745217000000007,0.160750653999999993,0.191793686999999990,0.067546706971043008,-0.005187547997776120,-0.036501226984352077,0.997034699572575511
1551964942831707521,-0.177805680999999993,0.142137395999999999,0.180032668000000007,0.064146289027502815,-0.010848551004651333,-0.031713845013597357,0.997377458427627150
1551964942911707521,-0.180762474000000006,0.124254371000000002,0.168098872000000010,0.056951131003120409,-0.015919931000872266,-0.028488307001560902,0.997843445054672817
1551964942991707521,-0.181927389999999994,0.106435270999999998,0.154935627999999992,0.055643028994548670,-0.019520007998087629,-0.027644093997291719,0.997877059902238295
1551964943071707521,-0.180531024000000012,0.089610880000000004,0.142053093999999991,0.051789553005376368,-0.026243175002724353,-0.024660692002560075,0.998008511103605112
1551964943151707521,-0.182391557000000010,0.070168011000000002,0.129787175000000005,0.042173007979062919,-0.031244842984488284,-0.021349169989401059,0.998393414504340715
1551964943231707521,-0.182218798999999987,0.052607516999999999,0.117453057999999999,0.036257708000666272,-0.039001702000716697,-0.016944731000311380,0.998437340018347275
1551964943311707521,-0.180853121000000006,0.033856692000000001,0.103521526000000003,0.037754576012822193,-0.046324311015732644,-0.009183702003118965,0.998170481338998328
1551964943391707521,-0.176336375999999989,0.014853623999999999,0.090191481000000004,0.045683827023258586,-0.047748236024309616,-0.003699858001883675,0.997807298508004425
1551964943471707521,-0.169517709999999988,-0.000272174000000000,0.075937562000000000,0.054638016983331032,-0.055648898983022638,0.002629516999197787,0.996950837695850245
1551964943551707521,-0.162265159999999992,-0.016210301999999999,0.064698520999999995,0.060538050994701741,-0.060707964994686871,0.011968805998952496,0.996246171912808953
1551964943631707521,-0.152086715000000011,-0.033116999000000001,0.053960398000000000,0.062724333979778543,-0.060003533980655679,0.015392520995037661,0.996106572678868929
1551964943711707521,-0.141321674000000008,-0.049947497000000000,0.042660150000000001,0.067174619017777853,-0.060577636016031951,0.019114051005058558,0.995717115263517916
1551964943791707521,-0.129120742000000011,-0.065042630000000004,0.031745306000000001,0.074521115971708046,-0.063270441975979363,0.025612752990276114,0.994880616622293434
1551964943871707521,-0.116305446000000007,-0.080463312999999995,0.020164789999999998,0.076615642984911733,-0.065090133987181498,0.031663128993764438,0.994429868804162398
1551964943951707521,-0.102818194000000002,-0.093159686000000005,0.009346309000000001,0.078284190002951864,-0.065064044002453372,0.038431910001449153,0.994062998037483103
1551964944031707521,-0.087068281999999997,-0.105978527000000003,-0.002833531000000000,0.080255894041711601,-0.063255334032875851,0.041620275021631410,0.993894112516559125
1551964944111707521,-0.072185582999999998,-0.118555046999999997,-0.013525146000000000,0.082697937027627968,-0.062415257020851878,0.048964006016358037,0.993412257331882098
1551964944191707521,-0.057036257000000000,-0.127498044000000005,-0.024222695999999998,0.089739230033978573,-0.059209813022419004,0.055655402021073178,0.992644722375851662
1551964944271707521,-0.042886630000000002,-0.134398243000000001,-0.033771991000000001,0.093474905027591593,-0.059125062017452330,0.063934918018872078,0.991805926292757767
1551964944351707521,-0.030834255000000001,-0.140652871000000013,-0.041473850000000000,0.093598904004398839,-0.061797498002904280,0.072596790003411807,0.991034823046575419
1551964944431707521,-0.018931044000000001,-0.145960077999999993,-0.049337435999999998,0.094518142014113737,-0.065094425009720097,0.078310510011693563,0.990301217147874779
1551964944511707521,-0.007687613000000000,-0.150506040000000008,-0.055058478000000001,0.093100522020189563,-0.065109155014119416,0.085652199018574335,0.989826647214651523
1551964944591707521,0.001599658000000000,-0.152843156000000008,-0.061395110000000003,0.091689576985464191,-0.062039851990164652,0.094313598985048208,0.989367991843152828
1551964944671707521,0.009947668000000000,-0.152109802999999988,-0.066458270999999999,0.093367992962005028,-0.063944703973978487,0.099348156959571485,0.988596700597702549
1551964944751707521,0.019262459999999999,-0.154060005999999999,-0.069298245999999994,0.098785688011431533,-0.070125205008114921,0.106542793012329190,0.986900439114204664
1551964944831707521,0.029837774000000001,-0.154919664000000012,-0.072067952000000005,0.105855428004924021,-0.071714498003335903,0.105652365004914567,0.986148689045872162
1551964944911707521,0.041921765000000000,-0.153077287000000006,-0.074698895000000001,0.104749285003665510,-0.070179389002455794,0.106497983003726718,0.986286277034513437
1551964944991707521,0.053189492999999997,-0.151686215000000013,-0.074302017999999997,0.101241628954706217,-0.069533838968891745,0.107682267951824784,0.986569666558625546
1551964945071707521,0.066154007000000001,-0.142640141999999998,-0.075798261000000006,0.098069986984242671,-0.070472129988676926,0.105372991983069264,0.987072686841402702
1551964945151707521,0.081122268999999997,-0.135051406000000013,-0.073676534000000002,0.093029730965336496,-0.071214597973464952,0.102563304961784202,0.987802975631937863
1551964945231707521,0.097679905999999997,-0.128605918000000014,-0.070101749000000005,0.085452254041108247,-0.075259212036204712,0.097352630046833102,0.988714533475637647
1551964945311707521,0.113085374000000002,-0.116834574999999996,-0.066883710999999998,0.077848294030351040,-0.079972912031179358,0.085326357033266548,0.990082516386007527
1551964945391707521,0.126436930000000003,-0.107226295999999999,-0.060778479000000003,0.076909432025788649,-0.086683846029066133,0.073269571024568173,0.990556621332145504
1551964945471707521,0.143229660000000009,-0.091323210000000002,-0.054179877000000001,0.077453259983801676,-0.088764965981435989,0.064778097986452524,0.990921576792761938
1551964945551707521,0.157534320000000005,-0.074717300000000000,-0.042631484999999997,0.071796808004084320,-0.085085638004840286,0.058470364003326211,0.992061928056435671
1551964945631707521,0.169956980000000007,-0.050945728000000003,-0.028985476000000000,0.064243799975732291,-0.083931891968295216,0.053363790979842146,0.992965496624913180
1551964945711707521,0.176796666999999991,-0.027434410999999999,-0.015298450000000000,0.058107323020131434,-0.079407842027511055,0.051407238017810171,0.993818509344310930
1551964945791707521,0.181634749000000012,-0.005153067000000000,-0.003377780000000000,0.049920772001646539,-0.074825882002467980,0.051968226001714066,0.994589517032804515
1551964945871707521,0.182282075999999987,0.016694713999999999,0.007063913000000000,0.039017994987027578,-0.073336642975617580,0.048476780983882792,0.995363920669068647
1551964945951707521,0.177296482000000005,0.033582422000000001,0.015777274000000001,0.034063723004319153,-0.074435751009438181,0.042795405005426307,0.995724628126254285
1551964946031707521,0.171391247999999996,0.053199013000000003,0.023393372999999999,0.032812291012227060,-0.070219700026166412,0.035080272013072192,0.996374388371285447
1551964946111707521,0.165170813999999999,0.070713040000000005,0.032909846999999999,0.032685151010174371,-0.062028299019308432,0.030548037009509123,0.997071205310372521
1551964946191707521,0.157785690000000006,0.088622942999999996,0.042582849999999998,0.035099538992942346,-0.049341110990078714,0.028962346994176384,0.997744786799378058
1551964946271707521,0.148200718000000009,0.108233710999999996,0.052821600000000003,0.039379993010803777,-0.040148940011014732,0.031035393008514461,0.997934909273780257
1551964946351707521,0.137150520999999997,0.127523898999999996,0.062139116000000001,0.043341956012410338,-0.033046123009462275,0.032801466009392224,0.997974695285755553
1551964946431707521,0.120633603000000006,0.146078195999999993,0.071314875000000000,0.044668333001953130,-0.026488764001158228,0.031446570001375004,0.998155398043644504
1551964946511707521,0.101564707000000004,0.162130756999999986,0.079920163000000002,0.040149753006668648,-0.024328426004040813,0.030769484005110637,0.998423439165832427
1551964946591707521,0.077144762000000006,0.171207091000000006,0.090810383999999994,0.034248268989749517,-0.020770276993783473,0.030181593990966669,0.998741569701077414
1551964946671707521,0.055900334000000003,0.181983027999999991,0.105268410000000007,0.032678742996253091,-0.012612264998553890,0.024649919997173666,0.999082284885446259
1551964946751707521,0.032618572999999998,0.186651893000000013,0.124468524999999997,0.028007616011185676,0.000883816000352978,0.017976769007179559,0.999445660399158498
1551964946831707521,0.008610695000000000,0.189603888999999998,0.148575877999999995,0.023638959009722182,0.008797063003618039,0.011470007004717361,0.999616051411119977
