1403715886584058046,0.0,0.0,1.0,-0.707106781,0.0,0.0,0.707106781
1403715895234057903,-0.432401576,-0.174946686,1.392476382,-0.695773004,0.007707063,0.010138746,0.718148825
1403715896234057903,-0.935665176,-0.244222777,1.642897657,-0.697586847,0.021732831,0.034585274,0.71533498
1403715897434057951,-0.45952621,-0.411644416,1.780425984,-0.696860415,0.030738177,0.057513048,0.714235938
1403715897784058094,0.060904214,-0.454093042,1.79316532,-0.693821372,0.03255464,0.057668487,0.71709584
1403715898134057999,0.622521024,-0.470631374,1.80183673,-0.670452998,0.030052368,0.036595746,0.740439318
1403715898434057951,1.131204098,-0.514856248,1.832023372,-0.675863725,0.060213955,-0.002586908,0.734558243
1403715898784058094,1.687935592,-0.560920869,1.751518362,-0.688166121,0.131099362,-0.042201869,0.712361811
1403715899134057999,2.246543999,-0.60006053,1.568302774,-0.69487501,0.164061554,-0.054770675,0.698020558
1403715899534058094,2.798511781,-0.579426717,1.417832723,-0.725846277,0.15619749,-0.07027497,0.66619138
1403715899984058142,3.31464625,-0.36171641,1.413300466,-0.711921401,0.133125754,-0.099945642,0.682243593
1403715900484058142,3.659764211,0.017388559,1.520007944,-0.7094107,0.122784694,-0.105146289,0.686006294
1403715901034058094,3.732307955,0.481980814,1.739552394,-0.638097946,0.141034786,-0.066068217,0.75403925
1403715902184058189,3.270475073,0.268261671,1.802864246,-0.666569702,0.148948819,-0.06917824,0.727126848
1403715902734057903,2.883452004,-0.065859466,1.732440246,-0.69943042,0.143247978,-0.044065814,0.698809923
1403715903084058046,2.652173938,-0.21755292,1.65143959,-0.718597916,0.075531481,-0.01784454,0.691081473
1403715903584058046,2.23921381,-0.261750582,1.626208515,-0.733974523,-0.000812647,0.0148823,0.679013443
1403715904234057903,1.731928493,-0.220820037,1.86980261,-0.654945187,-0.193838349,0.111083943,0.721896013
1403715904684058189,1.490743836,-0.12455101,2.086520882,-0.588963953,-0.354739595,0.135554752,0.713376612
1403715904934057951,1.360743395,-0.084060051,2.097276462,-0.562525078,-0.428729906,0.196424599,0.679097623
1403715905284058094,1.247506974,-0.016738339,1.978451483,-0.485840488,-0.537776704,0.255097633,0.640062836
1403715905784058094,1.214271972,-0.096726571,1.775414384,-0.459391211,-0.662504681,0.289484924,0.515990059
1403715906084058046,1.225092737,-0.170810216,1.617575071,0.403309302,0.757744723,-0.293935534,-0.420436015
1403715906334058046,1.261698928,-0.263455419,1.559637146,0.302164518,0.822946486,-0.310461,-0.367518236
1403715906884057999,1.441653002,-0.638105328,1.362800816,0.156702651,0.895273262,-0.372250044,-0.188042471
1403715907384057999,1.493952082,-0.838002996,1.224516148,-0.041576935,0.919445389,-0.390864473,-0.010793497
1403715907984058142,1.740126037,-1.015046384,1.300134288,-0.200385952,0.875035637,-0.394503263,0.196278576
1403715908534058094,1.932536952,-0.978025583,1.387768672,-0.348191168,0.776651827,-0.348186449,0.39286263
1403715909034058094,1.948660319,-0.814391671,1.480949881,-0.481589359,0.632716182,-0.291055449,0.532004369
1403715909684058189,1.789127287,-0.561477275,1.607457489,-0.602575385,0.434616233,-0.215531771,0.633685798
1403715910034058094,1.593403977,-0.276538965,1.687056046,-0.627400769,0.289513685,-0.144190154,0.708349702
1403715910184058189,1.50869486,-0.178867681,1.728385575,-0.645985718,0.20708278,-0.10356612,0.727387952
1403715910584058046,1.234580309,0.015354901,1.747834874,-0.650496892,0.031449551,-0.026489096,0.758395046
1403715911134057999,0.808006065,0.036164171,1.702476133,-0.636436027,-0.149854629,0.074193934,0.752986078
1403715911384057999,0.649156606,-0.036321664,1.665211601,-0.623240952,-0.23358198,0.123389338,0.736060626
1403715911584058046,0.532937398,-0.143854085,1.608447721,-0.627131607,-0.295678739,0.151891687,0.704421001
1403715912034058094,0.364175677,-0.428234353,1.541290294,-0.600127429,-0.42377255,0.184592118,0.652832018
1403715912434057951,0.245275912,-0.733366454,1.545367733,-0.572209522,-0.48631857,0.233029042,0.617873755
1403715912834058046,0.144547009,-1.060875071,1.549799332,-0.525302913,-0.576947346,0.274515014,0.561987648
1403715913234057903,0.074891046,-1.331307975,1.444255194,0.437345346,0.688281391,-0.329913052,-0.475557729
1403715913684058189,0.084530334,-1.571071983,1.291115424,0.320583864,0.744958755,-0.345659268,-0.471997998
1403715914334058046,0.442936727,-2.122366919,1.062833823,0.390699376,0.743378103,-0.324632043,-0.435151733
1403715914784058094,0.713942687,-2.614729568,0.923628803,0.509970205,0.693475238,-0.28804015,-0.419589509
1403715915584058046,0.483245613,-3.072565112,0.77989095,0.496167328,0.659544023,-0.293478776,-0.482379386
1403715916184058189,-0.005558262,-3.121905982,0.562477718,0.489226592,0.664384371,-0.292019809,-0.483709811
1403715916684058189,-0.493767384,-3.149106778,0.411999736,-0.561671431,-0.558885239,0.266559532,0.548742662
1403715916984058142,-0.760131063,-3.116540813,0.345632717,-0.602423595,-0.49014996,0.279606896,0.564498728
1403715917134057999,-0.884137719,-3.065288721,0.339592754,-0.5931154,-0.469379733,0.284750629,0.588909048
1403715917434057951,-1.071141887,-2.943015404,0.358727034,-0.557189157,-0.440594323,0.242889899,0.660621966
1403715918684058189,-0.939404215,-2.671701351,0.229950934,-0.641440598,-0.351830746,0.213610405,0.647409978
1403715919834058046,-0.608831328,-2.434538241,0.221998819,-0.629984225,-0.377340587,0.133591761,0.665497707
1403715920884057999,-1.031036446,-2.409541756,0.261341895,-0.602257728,-0.390387221,0.209912287,0.663942979
1403715921684058189,-1.174268849,-2.556903805,0.700639394,-0.599597356,-0.466430095,0.201035826,0.618474392
1403715922084058046,-1.297101383,-2.632027181,0.972771801,-0.604899795,-0.452609555,0.210098438,0.620563836
1403715922284058094,-1.336806319,-2.65180217,1.113057615,-0.594712226,-0.445367592,0.220599742,0.631902548
1403715922384057999,-1.356600691,-2.667491681,1.195618129,-0.590145716,-0.445014105,0.220046135,0.63660834
1403715922534058094,-1.380138598,-2.696559916,1.314400115,-0.588370001,-0.446870004,0.217601045,0.637791288
1403715922684058189,-1.394371294,-2.727906823,1.417214371,-0.58716413,-0.44257688,0.226505151,0.638795277
1403715923034058094,-1.391001905,-2.771403684,1.551385273,-0.582993286,-0.451160034,0.212298482,0.641484846
1403715923684058189,-1.341708166,-2.913518713,1.734701065,-0.612288461,-0.439686419,0.244769314,0.60980872
1403715924284058094,-1.196508036,-2.771605857,1.499612417,-0.580053891,-0.443257841,0.23994135,0.639912587
1403715924484058142,-1.10454309,-2.711725976,1.397784746,-0.592350391,-0.448557623,0.223925502,0.63069362
1403715924734057903,-0.971927851,-2.627590725,1.278114848,-0.613342313,-0.437180559,0.224228183,0.618389915
1403715925034058094,-0.801003295,-2.476475926,1.168477511,-0.623898388,-0.375069063,0.212948075,0.651710915
1403715925434057951,-0.495069287,-2.300844781,1.138934012,-0.649906065,-0.262984062,0.166927274,0.693250874
1403715925784058094,-0.121778269,-2.168031041,1.144214638,-0.682870513,-0.160472824,0.125389665,0.701579481
1403715926134057999,0.185596254,-2.010590621,1.082919507,-0.668736958,-0.036630934,0.064578001,0.739782898
1403715926434057951,0.611025833,-1.868564108,1.002685899,-0.646357975,0.072592775,0.010486885,0.759500943
1403715926834058046,1.174117252,-1.829517289,0.797763671,-0.656066417,0.193319083,-0.079444223,0.725184944
1403715927234057903,1.680196484,-1.907675821,0.659626042,-0.644702686,0.268717874,-0.153706417,0.698944553
1403715928034058094,2.057977745,-2.139811507,0.466611744,-0.54439736,0.470104754,-0.268071144,0.64091411
1403715928484058142,1.86915929,-2.311785893,0.18797273,-0.446731788,0.636203081,-0.317876984,0.542798832
1403715928884057999,1.497340168,-2.459616787,-0.024327003,-0.460370064,0.71589512,-0.273498183,0.448053932
1403715929634057999,1.324778501,-2.92003357,0.104477178,-0.580609287,0.589282673,-0.360917952,0.430554316
1403715931284058094,1.752939757,-2.778740683,0.332849744,-0.516971237,0.689680918,-0.237741472,0.447839217
1403715931734057903,2.233587072,-2.951819824,0.392865278,-0.510054566,0.675227044,-0.259650348,0.465289668
1403715932134057999,2.776822375,-3.050644746,0.378799182,-0.480176673,0.642998148,-0.306449033,0.5119304
1403715932634057999,3.175540292,-3.094379394,0.471547075,-0.393469678,0.589227184,-0.39991042,0.581433224
1403715933184058189,2.651252428,-3.070511258,0.674238538,-0.479920995,0.659152028,-0.299063206,0.495737472
1403715933534058094,2.142100915,-3.024036696,0.806158173,-0.541458865,0.717351093,-0.155877641,0.409794909
1403715934184058189,2.424551907,-3.161498408,0.977996202,-0.452269088,0.662455554,-0.323263648,0.502101509
1403715934334058046,2.631150171,-3.221656801,1.023032735,-0.398354683,0.627640752,-0.386042012,0.546216256
1403715934434057951,2.742992908,-3.239983455,1.039891161,-0.372026406,0.60865394,-0.414147409,0.565348263
1403715935084058046,2.360756932,-3.195376019,1.102711377,-0.4206397,0.637508671,-0.342249222,0.54727544
1403715935384057999,1.797709916,-3.129046296,1.052627181,-0.50427684,0.686598631,-0.239995573,0.465498994
1403715935784058094,1.317529739,-3.017030242,0.889392978,-0.546320439,0.703056544,-0.186690761,0.415201196
1403715936484058142,1.682032226,-2.931632627,0.826086404,-0.410314664,0.641989426,-0.368299621,0.532772787
1403715937734057903,1.335297744,-2.578091241,0.57649459,-0.550990621,0.591993594,-0.235904639,0.538796735
1403715938734057903,1.632490776,-2.11928052,0.574385261,-0.626920566,0.390158723,-0.195404558,0.645417566
1403715939184058189,2.000627648,-1.796264028,0.710319372,-0.669996012,0.380517055,-0.158808231,0.617326543
1403715939534058094,2.374449097,-1.431277714,0.89234312,-0.567892104,0.350658154,-0.219695425,0.711527468
1403715940684058189,2.026584223,-1.467634845,1.222253781,-0.72478535,0.419432823,-0.10565648,0.536282585
1403715941134057999,2.254293924,-1.211063222,1.655968016,-0.652893049,0.400037073,-0.184154146,0.61626963
1403715941234057903,2.388896863,-1.120569918,1.776943231,-0.594901727,0.383585994,-0.220045615,0.671218033
1403715941384057999,2.596626286,-1.042452227,1.877963557,-0.53020414,0.35839734,-0.240585071,0.729762797
1403715941784058094,2.784840147,-0.858975394,1.998374316,-0.443514286,0.334938912,-0.248091234,0.793449269
1403715942134057999,2.560936466,-1.046786023,1.806084388,-0.525478699,0.347436986,-0.230140799,0.741751233
1403715942284058094,2.354379091,-1.167041221,1.655301557,-0.607333906,0.372744755,-0.194540716,0.674062893
1403715942384057999,2.220459166,-1.247332825,1.451192774,-0.644192216,0.381482101,-0.172781619,0.640026803
1403715942684058189,1.903360177,-1.408714462,1.01444471,-0.714183775,0.397086345,-0.127323286,0.562185691
1403715943484058142,2.18044029,-1.115188023,0.658871895,-0.579477552,0.322155752,-0.210329844,0.718458624
1403715944684058189,1.927957483,-1.396341653,0.695160913,-0.758419235,0.263715965,-0.074632165,0.591341013
1403715945084058046,2.080870385,-1.273147881,0.940724147,-0.692753175,0.113924044,-0.109806896,0.703602726
1403715945484058142,2.192341982,-1.102879216,1.184470094,-0.563731541,0.070074257,-0.13724222,0.81145605
1403715945784058094,2.122576315,-1.228440285,1.220670559,-0.651636327,0.100681899,-0.098557854,0.745331873
1403715946184058189,1.951356,-1.441820901,1.213426839,-0.783582512,0.108120923,-0.062327576,0.608624339
1403715946634057999,1.844288577,-1.239973664,1.49085281,-0.704630818,0.027512224,-0.060256502,0.706475507
1403715946934057951,1.761767162,-1.008514268,1.686510294,-0.622365735,0.012313284,-0.052129823,0.780891642
1403715947134057999,1.698961344,-0.940465905,1.769384821,-0.577099932,0.012646943,-0.052977544,0.814855265
1403715947634057999,1.55145576,-1.228190178,1.587334069,-0.673386489,0.04066576,-0.032753675,0.737444323
1403715947884057999,1.510457854,-1.429891527,1.350061386,-0.754614304,0.042161624,-0.026802702,0.654263911
1403715948834058046,1.52600384,-0.932339509,1.12963462,-0.621878182,0.02029725,-0.055663525,0.780869465
1403715949734057903,1.492682929,-0.840553799,1.054584957,-0.778007837,-0.101825934,0.001932086,0.619944797
1403715950284058094,1.302385691,-0.463338731,1.170415593,-0.67287848,-0.220755413,0.024677115,0.705615078
1403715950484058142,1.168957157,-0.272696856,1.289274623,-0.605257771,-0.216118483,0.064194532,0.763436241
1403715950634057999,1.080944365,-0.185790941,1.354047135,-0.576333488,-0.209782007,0.074401144,0.786317805
1403715950784058094,1.028528787,-0.150493173,1.390214885,-0.555196133,-0.206332058,0.08318582,0.801414035
1403715950884057999,0.996654653,-0.177256194,1.406220743,-0.546951699,-0.204930906,0.086721798,0.807048011
1403715951034058094,0.985839114,-0.279177778,1.39762661,-0.585460767,-0.210403676,0.086735344,0.778102155
1403715951184058189,0.989574389,-0.439895841,1.346120409,-0.654699191,-0.221091179,0.072656415,0.719172236
1403715951834058046,0.950335528,-0.781966657,1.596134752,0.800226955,0.327261172,-0.076793429,-0.496628347
1403715952034058094,0.781173837,-0.698038375,1.701816651,-0.738529593,-0.347741457,0.131115298,0.562546619
1403715952134057999,0.678298148,-0.644352276,1.756525501,-0.691138458,-0.354320385,0.165582921,0.607755701
1403715952284058094,0.551791051,-0.556721216,1.820434606,-0.638353459,-0.366492568,0.204222556,0.645353552
1403715952384057999,0.489354646,-0.499996289,1.848332032,-0.61266247,-0.37286805,0.222821256,0.660276308
1403715952484058142,0.452409401,-0.446880698,1.916168672,-0.596145477,-0.380226479,0.2383382,0.665757687
1403715952684058189,0.436224441,-0.375233163,2.001236468,-0.560873439,-0.395220321,0.266962027,0.676722365
1403715952984058142,0.594788001,-0.458531942,2.062920641,-0.568380764,-0.414206337,0.261989921,0.660861331
1403715953084058046,0.694491392,-0.54538505,2.079713063,-0.619440657,-0.43666534,0.228494965,0.61107013
1403715953234057903,0.946164832,-0.526468352,2.068620732,-0.676005646,-0.47239323,0.192112658,0.531933953
1403715953784058094,1.323289281,-0.577915723,1.943054833,0.713725921,0.555540703,-0.144384215,-0.40140134
1403715954084058046,1.079122069,-0.418421841,1.955529785,0.603252186,0.604954781,-0.158248186,-0.495049517
1403715954284058094,0.805246509,-0.349692809,1.917300633,-0.533440523,-0.578833548,0.225389232,0.574101582
1403715954534058094,0.528587211,-0.342773023,1.875037159,-0.502051432,-0.518964496,0.329832514,0.608137094
1403715955034058094,0.550822496,-0.568528026,1.788142692,-0.545273272,-0.535333728,0.304979647,0.568403266
1403715955284058094,0.770991737,-0.770017016,1.749717579,0.629915537,0.560608219,-0.237838915,-0.482034741
1403715955684058189,0.940935959,-0.990137643,1.73701705,0.693516878,0.582759242,-0.186005548,-0.380562663
1403715955884057999,0.847300185,-1.014772343,1.755672522,0.631093688,0.604572779,-0.23688057,-0.42438203
1403715956134057999,0.658770743,-1.010067773,1.767310733,0.503764783,0.620643557,-0.338916291,-0.496143494
1403715956434057951,0.511341884,-1.071126595,1.85927268,0.403609197,0.656892337,-0.412662249,-0.485079316
1403715956984058142,0.898958414,-1.135553857,2.008817522,0.400813743,0.722578378,-0.412473658,-0.383528763
1403715957434057951,1.464339145,-1.111024008,2.013271923,0.494786616,0.782462478,-0.256955132,-0.277331453
1403715957684058189,1.584592738,-1.137679061,1.90994279,0.510195752,0.795881198,-0.207304448,-0.251591492
1403715958034058094,1.298968296,-1.347542246,1.770662546,0.429308535,0.75850142,-0.355138933,-0.338003131
1403715958434057951,0.950281313,-1.552357548,1.589912033,0.307135663,0.711951489,-0.518403159,-0.360625742
1403715959034058094,1.43192357,-1.554596113,1.426235439,0.317859168,0.804248838,-0.469110022,-0.179123263
1403715959484058142,1.780169289,-1.232747948,1.35682263,0.245190759,0.908489091,-0.317600724,-0.116871055
1403715960134057999,1.65314018,-1.658851183,1.358479019,0.148978073,0.809437417,-0.554066831,-0.125006191
1403715961034058094,1.956510964,-1.304298644,1.601373475,0.170023815,0.914037281,-0.351642987,-0.109430167
1403715961834058046,2.043632006,-1.785193647,1.849667452,0.114761511,0.839980171,-0.526203694,-0.066127002
1403715962084058046,1.992631169,-2.031628245,1.965223348,0.062993356,0.787188403,-0.611461885,-0.049805803
