#timestamp [ns],tx,ty,tz,qw,qx,qy,qz
1551727947958040439,0.1023279849999999,0.149787636,-0.1435850579999999,0.0114356959956633,-0.0551681319790791,-0.0918624089651639,0.994176543622988
1551727948038040439,0.0983559299999999,0.1486250809999999,-0.137791623,0.0171790619928859,-0.0529893069780565,-0.093730946961185,0.9940379885883583
1551727948118040439,0.091640964,0.147000142,-0.127505853,0.0215444339977603,-0.0453263969952881,-0.0973268879898825,0.993986333896672
1551727948198040439,0.080333661,0.145046224,-0.108112632,0.0163734999961878,-0.0454442479894194,-0.096355174977566,0.9941742347685308
1551727948278040439,0.0702527049999999,0.14190034,-0.087869739,0.014213044996017,-0.0361534369898686,-0.0957292159731735,0.9946491017212664
1551727948358040439,0.061627279,0.1377504059999999,-0.066932852,0.0110230459997305,-0.0298585729992701,-0.0988767509975832,0.99459054197569
1551727948438040439,0.0543955289999999,0.134620755,-0.0469709329999999,0.0084605689962712,-0.0291635069871471,-0.1020287849550341,0.9943178745617868
1551727948518040439,0.0499496389999999,0.1335409539999999,-0.0291713089999999,0.0124003499936705,-0.0288601699852689,-0.1049131969464493,0.9939851824926422
1551727948598040439,0.0455242709999999,0.135529953,-0.015092553,0.0174360700005763,-0.0285066350009423,-0.1084076230035835,0.9935447360328425
1551727948678040439,0.041254882,0.141223535,-0.003706012,0.0194099979938007,-0.0279997989910573,-0.1041808479667262,0.99397465468254
1551727948758040439,0.036146002,0.150947076,0.003084339,0.0182781160019573,-0.023878517002557,-0.094550096010125,0.9950658301065582
1551727948838040439,0.0289572999999999,0.1659379229999999,0.006580418,0.0157744280004558,-0.0159643850004613,-0.085503410002471,0.9960850730287873
1551727948918040439,0.017927512,0.1836151809999999,0.00640049,0.0079547230040766,-0.0103613280053099,-0.0763768610391413,0.9969934505109362
1551727948998040439,0.005064705,0.203112026,0.005717968,0.0014297059996828,-0.0048409349989261,-0.0674604319850353,0.99770918177868
1551727949078040439,-0.008280653,0.2221999719999999,0.005359715,0.0005992930001516,0.0044784260011331,-0.0566330230143297,0.9983848382526203
1551727949158040439,-0.024303422,0.239168343,0.005474426,-0.0011709020003671,0.0132466820041531,-0.0445372840139636,0.9989192083131878
1551727949238040439,-0.0436099299999999,0.2528138109999999,0.005755261,-0.0033745770003327,0.0199716650019693,-0.0324348220031983,0.9992685960985358
1551727949318040439,-0.065670378,0.2606640359999999,0.006921399,-0.0049831800015023,0.0239139320072096,-0.0207452480062543,0.9994863313013272
1551727949398040439,-0.091012273,0.2604922949999999,0.007483878,-0.0044201980020565,0.0268980580125148,-0.0108664590050558,0.9995693454650704
1551727949478040439,-0.1161652289999999,0.253932822,0.008852459,0.0063810859997644,0.0368391829986403,-0.0030005429998892,0.999296328963117
1551727949558040439,-0.140900452,0.2407652329999999,0.0104185549999999,0.0201415670065905,0.0403632360132072,0.0061896820020253,0.9989628693268708
1551727949638040439,-0.1669012,0.2215432689999999,0.011666798,0.0226006229962194,0.0323058079945959,0.0148465719975164,0.99911216883287
1551727949718040439,-0.1927863419999999,0.1984418779999999,0.012061066,0.0140107209972741,0.0225511789956125,0.0188153649963393,0.999470422805547
1551727949798040439,-0.2153093329999999,0.170654977,0.00985093,0.0017771679991051,0.0133080659932991,0.0177896699910425,0.9997516014966072
1551727949878040439,-0.2340762809999999,0.13769448,0.006730903,-0.0049009780002363,-0.0020229620000975,0.0099501710004798,0.9999364390482268
1551727949958040439,-0.245606543,0.1027164599999999,0.001510007,-0.0007509990000054,-0.0163132050001189,-0.0002674630000019,0.99986661300729
1551727950038040439,-0.248280734,0.0662308969999999,-0.004931223,0.0060195019970158,-0.0280552929860915,-0.0148381519926439,0.999478111504507
1551727950118040439,-0.2431938029999999,0.032816377,-0.011325587,0.0057743600006515,-0.03500626000395,-0.027322006003083,0.9989968601127264
1551727950198040439,-0.2284661299999999,0.003464343,-0.01631001,0.0004884699998171,-0.0345815399870521,-0.0360656999864964,0.9987507916260528
1551727950278040439,-0.2063462329999999,-0.020875474,-0.020514965,-0.002700357998758,-0.0281412999870574,-0.0434673049800087,0.998654779540704
1551727950358040439,-0.1794538139999999,-0.039855264,-0.0233515099999999,-0.0009767849997384,-0.0188314379949574,-0.0488324649869239,0.9986289667325936
1551727950438040439,-0.149878686,-0.054277719,-0.0256322959999999,0.0018126499994821,-0.0098590949971831,-0.0515526199852707,0.9986199677146808
1551727950518040439,-0.122135647,-0.062298825,-0.0269346219999999,0.0038917309981922,-0.0052775299975485,-0.0489148659772782,0.9987814265360502
1551727950598040439,-0.094682502,-0.0643557059999999,-0.0273001309999999,0.009951749995794,-0.0044586509981156,-0.0390525759834949,0.999177651577712
1551727950678040439,-0.067840703,-0.061950822,-0.027826584,0.0255174110023952,0.00127856000012,-0.0263980520024779,0.999324957093805
1551727950758040439,-0.042940138,-0.057426256,-0.027850948,0.037669287016281,0.0028907150012493,-0.0103573410044765,0.9992324024318786
1551727950838040439,-0.0210643039999999,-0.0520524259999999,-0.027409546,0.0454535679778456,0.0009126739995551,0.004413141997849,0.9989562875131028
1551727950918040439,-0.001421246,-0.04669193,-0.026173398,0.0502316539799353,-0.0028434439988642,0.0132067349947246,0.9986462226010994
1551727950998040439,0.018183955,-0.041282523,-0.024328239,0.0545847010259144,-0.0010455910004964,0.0112761670053534,0.9984449234740184
